"","Hazard","T1_V1","T1_V2","T1_V3","T1_V4","T1_V5","T1_V6","T1_V9","T1_V10","T1_V11","T1_V13","T1_V14","T1_V16","T1_V17","T2_V1","T2_V2","T2_V3","T2_V4","T2_V5","T2_V6","T2_V7","T2_V9","T2_V10","T2_V11","T2_V12","T2_V13","T2_V14","T2_V15"
"37305",2,11,11,3,"N","C","N","D",3,"L",20,1,"E","N",49,18,"Y",7,"B",2,31,18,5,"N","N","A",2,1
"37310",1,10,21,5,"N","H","Y","F",12,"J",15,1,"R","N",36,18,"N",8,"B",3,34,2,7,"N","N","E",3,1
"37316",5,4,9,2,"N","A","N","D",7,"B",15,1,"B","Y",98,9,"N",18,"B",2,34,5,6,"Y","Y","E",2,1
"37317",1,10,14,2,"N","H","Y","D",3,"L",20,1,"A","N",14,16,"Y",4,"A",1,25,3,5,"Y","N","E",1,1
"37318",14,19,19,4,"B","I","Y","E",8,"J",10,1,"K","N",89,18,"N",11,"A",4,31,13,7,"Y","N","C",5,3
"37321",5,2,15,5,"C","A","Y","D",12,"B",10,2,"B","N",60,11,"Y",2,"B",2,25,25,5,"Y","N","E",2,1
"37323",8,11,18,5,"W","I","N","E",8,"J",15,1,"K","N",57,16,"Y",15,"A",3,22,16,7,"N","N","B",3,10
"37336",2,19,13,4,"N","C","N","D",12,"B",20,1,"B","N",17,9,"N",1,"B",3,40,7,2,"N","N","A",3,1
"37352",1,14,18,4,"N","B","Y","D",2,"B",10,3,"I","N",72,10,"N",9,"A",2,37,14,1,"N","N","A",3,4
"37357",13,8,12,4,"E","K","N","F",3,"J",10,1,"R","N",70,23,"N",15,"A",3,40,14,7,"Y","N","E",3,10
"37361",1,14,12,4,"W","H","N","E",7,"H",10,2,"K","Y",69,17,"Y",5,"B",1,25,6,5,"N","N","A",1,1
"37363",1,4,11,6,"B","B","N","D",8,"B",15,1,"E","N",84,12,"Y",20,"A",2,37,3,1,"Y","N","E",2,12
"37374",1,18,16,4,"N","H","Y","F",3,"H",20,2,"K","N",48,8,"Y",7,"B",2,34,12,1,"Y","N","E",2,1
"37376",5,16,11,6,"N","C","N","D",7,"B",10,1,"A","N",47,13,"N",3,"B",2,31,16,7,"Y","N","E",2,1
"37381",1,9,6,3,"B","H","Y","D",3,"B",10,3,"I","N",21,14,"N",9,"A",2,40,8,7,"N","N","C",2,4
"37382",1,3,7,4,"N","H","N","E",3,"H",20,1,"R","N",29,14,"N",12,"B",2,40,1,1,"N","N","A",3,4
"37385",1,2,5,3,"C","K","N","E",7,"H",15,3,"N","Y",49,8,"N",15,"A",2,25,1,5,"Y","Y","E",2,1
"37395",2,18,17,1,"N","K","Y","E",12,"H",10,3,"K","N",70,8,"N",17,"A",1,37,1,3,"N","N","E",1,11
"37396",8,10,2,2,"N","H","N","E",8,"H",10,3,"N","N",35,14,"N",5,"B",4,31,7,4,"Y","N","A",4,1
"37408",2,5,7,5,"B","K","N","E",12,"J",15,3,"N","N",58,6,"N",12,"A",2,31,19,3,"Y","N","E",2,6
"37412",4,8,19,3,"E","K","Y","E",7,"J",10,1,"K","N",1,13,"Y",4,"A",1,37,16,4,"N","N","A",1,2
"37418",1,9,19,3,"B","H","N","E",8,"J",15,1,"N","N",71,15,"Y",11,"B",2,37,2,3,"Y","N","E",2,1
"37428",4,9,24,3,"N","K","N","E",3,"I",5,1,"K","N",37,19,"N",14,"A",1,34,4,7,"N","N","A",1,2
"37432",1,17,3,2,"N","B","Y","D",2,"B",15,1,"B","N",51,7,"N",8,"A",2,37,18,3,"N","N","A",4,1
"37437",16,16,9,1,"N","K","N","E",12,"H",20,1,"K","N",28,9,"N",16,"A",1,37,4,6,"N","N","A",1,7
"37440",1,6,16,2,"B","I","Y","E",8,"I",20,3,"R","N",42,9,"Y",9,"A",3,25,17,4,"Y","N","E",4,6
"37442",2,12,17,2,"N","B","N","D",12,"L",10,1,"I","N",53,12,"N",7,"B",2,40,8,7,"N","N","A",3,1
"37448",7,13,19,4,"N","C","Y","D",8,"B",10,1,"I","N",39,12,"Y",3,"A",2,31,2,6,"Y","N","E",2,2
"37457",1,12,18,6,"N","C","Y","D",8,"L",20,2,"G","N",44,13,"N",3,"B",1,25,4,4,"N","N","A",1,1
"37462",2,9,1,1,"N","K","Y","E",3,"H",10,1,"R","N",18,5,"N",8,"A",2,37,13,6,"Y","N","E",2,1
"37482",5,15,15,5,"N","H","Y","E",8,"K",10,1,"K","N",52,12,"N",11,"D",2,22,1,4,"N","N","A",2,5
"37484",4,10,24,6,"B","H","N","E",7,"H",10,1,"K","N",48,23,"N",7,"B",2,31,5,5,"Y","N","E",4,1
"37489",4,9,18,4,"N","K","N","E",8,"J",20,1,"R","Y",47,8,"N",16,"A",2,40,17,7,"N","Y","A",4,10
"37490",1,12,2,1,"N","H","N","D",3,"B",10,3,"I","N",36,12,"Y",16,"A",1,37,15,7,"Y","N","E",1,2
"37491",11,8,6,3,"N","K","N","E",8,"H",10,1,"K","Y",75,18,"N",13,"C",4,28,8,4,"Y","Y","E",5,1
"37497",1,16,19,2,"N","K","N","E",3,"J",5,2,"K","N",34,8,"N",14,"A",2,37,19,4,"Y","N","E",2,4
"37505",1,19,1,1,"B","B","N","D",12,"L",10,1,"I","N",84,10,"Y",11,"C",2,37,23,1,"Y","N","E",2,1
"37506",11,5,21,2,"H","K","Y","E",3,"M",10,1,"K","N",42,15,"N",17,"A",1,34,17,1,"Y","N","E",1,2
"37514",5,11,11,1,"B","I","N","E",3,"H",20,1,"K","N",14,11,"N",20,"A",1,40,21,7,"Y","N","E",1,6
"37516",4,5,7,5,"C","A","Y","D",12,"B",15,1,"B","Y",74,9,"N",9,"C",2,37,12,7,"N","Y","E",4,1
"37525",1,6,5,4,"B","K","N","E",12,"H",15,1,"L","N",14,9,"N",11,"A",3,34,16,6,"N","N","A",3,4
"37528",1,4,6,4,"N","K","Y","E",3,"H",5,2,"K","N",98,9,"N",22,"A",1,31,13,7,"Y","N","E",1,4
"37536",1,18,5,3,"W","A","N","D",12,"L",15,3,"I","N",16,6,"N",7,"A",2,34,25,7,"Y","N","E",4,2
"37546",1,1,18,2,"C","K","N","E",12,"H",15,1,"R","N",36,17,"Y",16,"A",1,37,21,3,"Y","N","C",1,3
"37552",6,10,18,6,"N","K","N","F",3,"H",20,1,"K","N",47,10,"N",8,"A",2,34,14,7,"Y","N","D",4,3
"37558",7,5,6,4,"B","J","Y","E",12,"H",15,1,"J","N",59,8,"N",7,"A",1,37,5,1,"N","N","A",1,1
"37560",4,5,17,1,"B","I","N","E",2,"J",10,3,"R","N",72,10,"N",7,"A",2,40,11,7,"N","N","E",2,6
"37564",10,10,21,1,"N","C","N","D",8,"B",15,2,"I","N",20,27,"N",13,"A",4,31,18,2,"Y","N","E",4,6
"37570",4,11,19,6,"W","H","Y","D",12,"B",15,1,"I","Y",79,16,"N",10,"A",1,31,20,6,"Y","Y","C",1,3
"37581",6,14,21,3,"B","I","N","E",3,"N",15,1,"K","Y",68,20,"N",11,"A",2,25,10,4,"N","Y","A",2,3
"37585",2,7,19,2,"B","A","N","D",3,"B",20,3,"B","N",71,14,"N",5,"B",1,40,7,7,"Y","N","E",1,1
"37610",2,2,19,3,"C","B","N","D",7,"A",15,1,"A","N",47,18,"N",5,"A",4,22,22,2,"Y","N","E",2,1
"37613",9,4,13,5,"N","K","Y","E",7,"J",15,1,"R","N",99,8,"Y",22,"A",2,22,12,7,"Y","N","E",2,10
"37614",5,8,7,4,"N","K","N","E",8,"J",10,1,"R","N",38,19,"Y",11,"A",3,28,23,6,"Y","N","E",4,8
"37620",13,9,15,8,"N","K","N","E",2,"H",10,1,"K","Y",95,11,"Y",16,"A",2,22,19,7,"Y","Y","E",4,11
"37627",4,1,21,2,"C","A","Y","D",8,"L",10,2,"I","N",32,27,"N",1,"D",2,25,21,6,"N","N","E",1,1
"37630",1,3,19,2,"N","A","N","D",3,"L",20,1,"E","N",80,9,"N",12,"A",1,31,20,1,"Y","N","C",1,6
"37640",1,13,7,3,"B","H","Y","E",8,"H",10,1,"R","N",53,19,"N",13,"B",1,28,1,1,"Y","N","C",1,11
"37641",19,5,7,2,"S","A","N","B",3,"B",20,1,"G","Y",45,10,"N",2,"C",2,34,2,4,"Y","Y","E",2,1
"37646",2,3,17,6,"B","C","N","D",2,"L",15,1,"B","N",98,10,"N",12,"A",3,40,3,7,"Y","N","E",3,7
"37652",5,3,16,4,"B","I","Y","E",8,"H",10,3,"N","N",75,10,"Y",18,"A",2,40,14,4,"N","N","A",2,10
"37654",6,12,21,5,"W","B","N","D",8,"L",5,1,"E","N",53,11,"N",13,"A",3,25,8,7,"Y","N","C",4,8
"37656",7,12,3,2,"N","H","Y","E",8,"H",10,1,"J","N",42,29,"N",5,"B",2,22,5,6,"Y","N","C",4,1
"37666",4,19,10,5,"W","I","N","E",7,"H",10,3,"R","N",64,11,"N",4,"A",1,28,11,7,"Y","N","E",1,2
"37668",2,8,11,1,"N","K","Y","E",12,"H",10,1,"J","N",80,13,"Y",12,"A",4,40,15,3,"Y","N","D",4,4
"37669",7,16,4,3,"G","A","N","D",12,"B",15,1,"E","N",82,9,"N",15,"B",1,37,8,3,"N","N","A",1,1
"37674",14,3,11,1,"N","A","N","D",8,"L",15,1,"I","N",6,7,"N",16,"B",2,31,3,1,"Y","N","C",2,1
"37676",2,9,11,2,"N","K","Y","E",12,"H",5,1,"K","Y",75,13,"Y",8,"C",1,31,5,1,"Y","Y","E",1,1
"37678",1,12,6,1,"N","B","Y","D",7,"B",15,1,"A","N",42,17,"N",2,"B",2,31,4,1,"N","N","A",2,1
"37684",5,5,4,3,"C","A","Y","D",12,"B",20,2,"C","N",30,8,"Y",4,"B",2,34,4,2,"N","N","A",4,1
"37685",4,11,14,4,"N","C","N","D",12,"B",10,1,"A","N",34,12,"Y",11,"A",3,37,16,6,"N","N","A",6,5
"37687",5,5,5,1,"B","K","N","F",8,"H",15,1,"J","Y",41,10,"N",12,"C",2,31,16,6,"Y","Y","E",2,3
"37693",2,6,8,2,"B","J","Y","E",2,"J",15,3,"K","N",40,7,"Y",6,"A",2,25,1,6,"Y","N","E",2,1
"37702",1,14,14,4,"E","H","N","E",2,"H",15,2,"R","N",84,32,"Y",4,"B",1,40,13,2,"Y","N","E",1,1
"37708",1,17,7,5,"W","A","N","D",8,"B",20,3,"A","N",41,12,"Y",8,"A",2,31,1,3,"N","N","A",2,3
"37712",4,8,19,5,"B","C","N","D",8,"B",20,1,"E","N",87,12,"N",14,"A",3,37,17,5,"Y","N","E",4,7
"37717",2,8,7,5,"N","H","N","D",12,"B",10,1,"C","N",88,17,"Y",7,"A",2,40,6,5,"Y","N","C",5,5
"37728",2,4,17,6,"B","K","N","E",7,"H",20,3,"K","N",71,7,"N",18,"A",1,40,20,3,"Y","N","E",1,1
"37731",4,6,18,2,"B","A","Y","D",3,"B",5,3,"B","N",91,11,"N",3,"A",1,28,18,6,"Y","N","E",1,1
"37732",7,7,1,1,"N","A","N","D",3,"B",10,1,"B","N",49,11,"N",5,"B",2,40,8,3,"Y","N","C",2,1
"37738",1,17,4,3,"N","A","N","D",12,"B",10,1,"B","Y",96,13,"Y",12,"C",2,37,16,6,"Y","Y","E",2,4
"37744",17,5,21,4,"B","K","N","E",3,"M",20,1,"R","Y",59,12,"N",9,"C",2,31,5,6,"Y","Y","E",4,1
"37751",4,9,7,1,"B","C","Y","D",8,"B",10,1,"E","N",70,14,"Y",7,"B",2,40,16,4,"N","N","A",3,1
"37766",1,2,15,1,"C","A","N","D",7,"B",15,1,"B","N",48,10,"N",4,"B",2,37,23,6,"Y","N","E",1,1
"37774",7,13,18,6,"N","H","Y","E",7,"H",10,1,"K","Y",91,15,"Y",16,"E",1,25,1,2,"Y","Y","E",1,3
"37775",2,3,17,3,"N","H","Y","D",3,"A",15,1,"A","Y",82,13,"Y",13,"A",2,40,5,3,"Y","Y","E",4,6
"37779",1,15,8,2,"E","K","Y","E",3,"H",15,1,"K","N",39,18,"N",5,"A",2,37,21,7,"Y","N","C",4,3
"37787",4,14,8,4,"N","C","Y","D",12,"B",15,1,"I","N",68,16,"N",7,"B",2,34,16,3,"N","N","A",2,1
"37795",4,17,16,5,"H","B","N","D",7,"B",5,3,"A","N",55,10,"Y",14,"A",4,31,1,3,"Y","N","E",4,4
"37797",1,2,16,9,"C","A","Y","D",3,"B",15,2,"B","Y",87,11,"N",15,"C",2,25,20,6,"Y","Y","D",4,1
"37806",7,11,20,2,"N","C","Y","D",3,"B",15,1,"I","N",9,12,"N",5,"B",2,40,16,6,"Y","N","E",2,1
"37813",10,19,9,6,"G","K","Y","E",3,"I",20,1,"L","N",85,14,"Y",9,"A",2,31,21,7,"N","N","D",4,7
"37814",8,15,23,1,"N","K","N","E",7,"H",10,3,"M","N",82,12,"N",12,"A",2,31,2,4,"Y","N","D",2,1
"37816",3,16,3,2,"N","B","N","D",12,"B",20,3,"I","N",23,15,"N",5,"B",2,28,3,5,"N","N","A",6,1
"37821",2,11,18,5,"N","C","N","B",3,"A",20,1,"B","N",46,16,"N",4,"B",2,37,15,6,"N","N","A",2,1
"37825",4,9,19,4,"N","K","Y","E",3,"J",5,1,"K","N",45,10,"N",16,"A",1,25,17,4,"N","N","A",1,11
"37833",1,16,11,3,"N","A","N","D",12,"B",10,1,"B","N",35,5,"N",9,"B",2,40,17,6,"N","N","A",3,1
"37843",8,10,7,1,"N","H","Y","E",8,"H",20,1,"N","N",52,12,"N",11,"B",2,25,7,4,"Y","N","E",2,1
"37844",4,14,19,6,"W","K","N","F",7,"H",15,1,"M","Y",28,16,"N",14,"C",2,31,6,7,"Y","Y","C",2,1
"37852",1,1,18,2,"C","H","Y","E",8,"H",20,1,"J","N",24,17,"N",12,"D",1,31,21,3,"N","N","E",1,1
"37853",1,6,5,2,"B","A","Y","D",8,"B",15,1,"B","Y",66,9,"Y",5,"A",2,34,17,6,"Y","Y","E",2,4
"37854",7,1,20,2,"C","A","N","D",2,"L",20,1,"A","N",23,14,"N",7,"B",1,37,21,1,"N","N","E",2,12
"37864",1,12,22,2,"C","K","Y","F",12,"H",10,2,"K","N",55,15,"N",11,"A",1,22,13,7,"Y","N","B",1,1
"37870",5,11,8,5,"N","C","Y","D",7,"L",10,1,"I","N",58,17,"Y",22,"A",3,40,17,6,"Y","N","E",3,12
"37888",2,13,3,2,"N","K","Y","E",12,"J",10,2,"N","N",85,16,"N",6,"A",2,28,20,3,"Y","N","E",2,1
"37891",6,9,23,3,"N","B","N","D",3,"L",10,1,"I","N",30,13,"Y",12,"E",4,40,1,7,"N","N","A",6,8
"37899",13,15,20,5,"N","K","Y","E",8,"H",15,1,"J","N",86,16,"N",17,"A",2,40,25,4,"Y","N","C",2,5
"37902",5,10,17,1,"N","C","Y","D",8,"L",15,1,"I","N",30,17,"N",18,"A",4,40,16,4,"N","N","E",4,12
"37905",1,13,18,4,"N","H","N","E",8,"H",15,1,"P","N",52,13,"N",3,"B",1,40,17,4,"N","N","A",1,1
"37911",4,9,6,4,"N","C","N","D",8,"B",10,1,"B","N",71,12,"Y",11,"B",2,40,18,7,"Y","N","E",2,1
"37913",8,5,8,4,"N","A","Y","D",2,"B",20,1,"B","Y",74,9,"Y",13,"C",2,40,13,4,"Y","Y","E",2,1
"37914",4,8,21,5,"W","I","N","E",3,"H",10,1,"N","N",68,17,"Y",12,"A",2,31,5,2,"N","N","C",3,10
"37915",4,9,11,8,"H","C","N","B",12,"L",15,1,"I","N",66,19,"N",3,"B",2,31,17,4,"Y","N","E",2,1
"37928",4,10,18,1,"N","H","Y","F",2,"N",15,1,"K","N",37,16,"N",5,"B",2,40,19,7,"Y","N","E",3,1
"37930",1,15,17,1,"W","H","N","D",8,"B",20,1,"B","N",12,13,"N",4,"B",1,31,12,4,"N","N","A",1,1
"37932",1,14,18,5,"W","H","N","D",3,"B",15,2,"B","Y",52,21,"Y",8,"A",2,37,13,3,"Y","Y","E",2,5
"37936",1,19,3,2,"N","K","N","E",3,"H",15,1,"N","N",38,10,"N",13,"A",1,25,5,1,"N","N","A",1,4
"37937",12,11,24,1,"E","K","N","E",3,"H",20,1,"K","N",72,3,"N",19,"A",1,22,1,5,"Y","N","D",1,11
"37939",7,6,18,4,"N","K","Y","E",12,"H",20,3,"K","Y",77,8,"N",16,"A",2,40,12,3,"Y","Y","D",2,9
"37952",2,7,10,7,"B","A","N","D",2,"B",10,1,"B","N",96,7,"N",16,"A",2,25,20,6,"Y","N","E",2,5
"37955",13,3,5,1,"H","K","N","E",8,"J",15,1,"K","Y",57,8,"N",3,"C",2,40,2,6,"Y","Y","E",2,6
"37959",5,2,15,1,"N","K","Y","E",7,"H",15,1,"K","N",59,13,"Y",19,"A",2,34,25,4,"Y","N","E",1,1
"37962",1,2,5,3,"N","H","Y","D",7,"L",15,1,"E","N",68,20,"N",8,"A",2,40,11,6,"Y","N","E",3,4
"37970",3,9,8,6,"N","K","N","E",12,"H",20,1,"K","N",87,11,"N",14,"A",2,40,10,3,"Y","N","C",2,2
"37973",9,15,18,5,"N","H","N","D",12,"B",10,3,"B","Y",53,17,"N",10,"D",1,34,2,3,"Y","Y","D",1,1
"37975",4,9,19,3,"B","H","N","D",12,"B",15,1,"I","N",49,12,"Y",7,"A",2,31,13,4,"Y","N","E",4,4
"37987",4,18,14,4,"N","B","Y","D",2,"L",10,1,"I","N",56,9,"Y",16,"A",1,22,1,5,"Y","N","C",1,10
"37989",2,5,3,2,"S","I","Y","E",12,"H",10,2,"K","Y",9,8,"N",10,"A",2,28,18,7,"Y","Y","E",2,3
"37992",1,16,4,3,"N","K","N","E",7,"J",10,1,"R","Y",70,7,"Y",5,"C",2,28,12,5,"Y","Y","E",2,3
"38001",10,9,22,5,"W","H","Y","D",8,"B",15,1,"D","N",56,17,"N",6,"A",2,40,16,7,"Y","N","D",3,5
"38003",4,15,19,2,"B","C","N","D",12,"B",10,3,"D","N",59,15,"N",18,"A",1,28,10,1,"N","N","A",1,2
"38004",1,12,10,5,"W","B","Y","D",7,"L",10,1,"A","Y",95,12,"Y",11,"B",2,40,4,5,"Y","Y","E",2,1
"38013",1,13,21,2,"N","A","N","D",3,"L",20,1,"A","N",44,16,"N",4,"B",1,25,15,6,"Y","N","E",1,1
"38014",8,16,17,3,"B","A","N","D",12,"B",10,3,"F","N",33,7,"N",12,"B",2,40,11,1,"Y","N","D",3,1
"38015",1,8,13,2,"N","C","N","D",12,"B",15,1,"B","Y",93,24,"Y",16,"A",3,40,19,1,"Y","Y","E",3,11
"38016",12,3,18,4,"N","A","Y","D",12,"B",10,1,"I","N",68,8,"Y",17,"A",2,40,19,7,"Y","N","C",2,5
"38021",4,13,6,4,"N","A","N","D",12,"B",15,1,"B","N",53,9,"N",12,"A",1,28,18,3,"Y","N","C",1,5
"38024",5,6,17,3,"B","A","N","B",7,"B",20,3,"B","Y",91,10,"N",12,"A",4,34,18,5,"Y","N","E",4,1
"38027",4,18,17,4,"B","H","N","F",12,"H",10,1,"R","N",84,14,"Y",9,"B",2,40,6,7,"N","N","A",4,1
"38031",1,9,11,3,"B","K","N","E",8,"H",10,4,"R","N",60,12,"N",10,"A",3,40,16,6,"Y","N","C",3,2
"38033",8,16,13,4,"B","I","Y","E",3,"H",15,1,"K","Y",89,10,"N",14,"A",2,28,16,1,"Y","Y","E",2,1
"38036",4,5,14,1,"N","A","Y","D",8,"B",15,3,"I","N",31,9,"Y",4,"B",2,37,11,2,"N","N","A",5,1
"38043",1,1,18,3,"C","A","Y","D",8,"B",10,2,"B","N",33,11,"Y",9,"B",2,40,21,3,"N","N","E",2,4
"38044",3,18,19,5,"N","A","N","D",12,"B",20,2,"I","N",59,7,"N",16,"A",2,40,16,6,"Y","N","C",1,10
"38047",1,2,1,1,"N","A","Y","D",8,"B",10,2,"I","N",50,9,"Y",9,"A",2,25,1,6,"Y","N","E",2,1
"38056",4,11,12,4,"N","C","N","D",8,"L",20,2,"I","Y",97,28,"N",19,"A",2,28,15,1,"Y","Y","E",4,9
"38059",2,6,19,2,"B","A","Y","D",3,"B",10,3,"I","N",100,7,"Y",19,"A",2,31,19,7,"Y","N","E",2,12
"38068",6,15,17,2,"N","H","N","E",3,"H",5,1,"R","N",37,11,"N",9,"B",3,31,1,7,"Y","N","D",4,1
"38070",3,10,18,4,"N","C","Y","D",3,"L",15,1,"A","N",25,14,"Y",7,"B",1,31,12,4,"Y","N","E",2,1
"38071",3,13,5,4,"N","C","Y","D",12,"B",15,1,"I","N",41,21,"Y",9,"E",3,31,2,6,"Y","N","E",5,4
"38078",2,1,16,1,"C","A","N","D",12,"B",10,2,"E","N",22,17,"N",13,"A",1,34,21,2,"N","N","E",2,1
"38085",4,14,20,2,"E","H","N","E",8,"H",10,3,"K","N",79,9,"Y",4,"B",1,34,11,6,"Y","N","D",2,1
"38090",1,5,14,2,"B","I","N","E",8,"J",20,3,"J","Y",65,7,"Y",11,"A",2,31,7,6,"Y","Y","E",2,1
"38092",1,6,4,3,"N","K","N","F",3,"H",20,1,"K","Y",100,7,"Y",13,"A",2,34,8,7,"N","Y","D",2,6
"38100",2,13,23,5,"N","C","Y","D",2,"L",20,3,"I","N",49,13,"N",3,"B",2,31,16,6,"Y","N","C",2,1
"38107",4,11,9,1,"B","B","N","D",2,"L",20,1,"A","N",29,22,"N",14,"A",2,34,17,7,"Y","N","E",4,4
"38109",1,10,6,4,"N","H","N","E",8,"H",20,1,"K","N",37,18,"N",2,"B",2,31,5,6,"N","N","A",2,1
"38113",1,16,11,7,"N","B","Y","D",7,"B",15,1,"A","N",47,10,"Y",3,"C",1,22,25,6,"Y","N","C",1,1
"38124",1,7,17,1,"B","A","Y","B",12,"B",10,1,"I","Y",57,10,"Y",7,"A",2,31,16,1,"Y","Y","E",2,4
"38131",2,2,5,1,"C","K","N","F",3,"J",15,2,"R","N",46,12,"N",7,"A",2,37,22,4,"Y","N","E",4,8
"38136",1,6,13,1,"N","K","Y","E",2,"H",10,1,"R","N",66,7,"N",17,"A",2,28,23,7,"Y","N","E",2,10
"38141",2,5,7,5,"B","A","N","D",3,"B",10,1,"I","N",96,6,"Y",13,"A",1,28,10,4,"Y","N","E",1,1
"38143",5,11,23,4,"N","A","N","C",7,"L",10,1,"I","N",84,13,"Y",15,"A",1,34,16,4,"Y","N","D",1,1
"38150",1,11,8,4,"N","C","N","D",12,"B",5,1,"E","N",52,18,"N",7,"A",2,37,16,4,"N","N","A",4,6
"38151",3,19,13,6,"B","H","N","D",3,"L",15,1,"D","N",65,23,"N",6,"B",2,28,9,6,"N","N","A",3,1
"38156",1,9,22,4,"N","K","N","E",7,"H",15,1,"N","N",82,13,"N",20,"A",2,40,7,5,"Y","N","C",2,12
"38165",2,4,4,3,"N","H","N","D",12,"B",10,1,"B","Y",84,9,"Y",15,"C",3,40,13,3,"N","N","E",3,1
"38168",1,4,14,3,"N","K","Y","E",2,"H",10,1,"K","N",72,8,"N",13,"A",4,40,16,7,"N","N","E",4,9
"38173",2,11,18,2,"N","C","Y","D",7,"L",5,1,"I","Y",72,15,"Y",13,"C",2,37,8,2,"Y","Y","E",2,3
"38180",7,6,8,2,"B","A","N","D",3,"B",20,3,"B","N",6,8,"Y",11,"A",1,37,1,3,"Y","N","E",1,1
"38194",5,11,23,5,"N","H","N","E",8,"I",10,4,"K","N",16,19,"N",10,"B",1,31,2,4,"Y","N","C",1,1
"38196",4,3,4,3,"N","A","N","D",8,"L",10,1,"I","N",36,11,"N",4,"A",1,34,1,1,"Y","N","E",2,1
"38198",5,1,18,5,"C","A","Y","B",7,"B",15,3,"B","N",30,17,"Y",12,"A",2,37,21,3,"N","N","A",4,1
"38200",4,7,19,5,"B","A","N","D",2,"D",15,2,"E","N",72,7,"N",8,"A",2,28,2,1,"Y","N","E",2,1
"38202",1,13,19,5,"B","C","N","D",3,"B",20,1,"A","Y",67,14,"N",7,"A",2,37,18,4,"Y","Y","E",2,2
"38204",1,16,4,2,"N","K","N","E",2,"K",10,1,"R","N",32,10,"Y",11,"A",2,40,16,5,"N","N","A",2,3
"38223",1,12,17,5,"N","K","Y","E",2,"I",10,1,"K","Y",74,19,"N",13,"A",5,31,8,3,"Y","Y","E",5,6
"38232",2,10,13,6,"N","H","N","E",8,"H",10,2,"L","N",46,20,"N",9,"B",1,40,5,6,"Y","N","E",1,1
"38233",1,6,4,2,"N","A","Y","D",3,"B",15,1,"D","N",98,9,"Y",15,"A",1,22,17,7,"Y","N","C",1,3
"38236",15,9,9,6,"N","K","Y","E",3,"H",15,1,"R","N",38,11,"Y",8,"A",1,28,17,6,"N","N","A",4,4
"38245",1,6,15,1,"N","K","Y","E",3,"J",20,3,"K","Y",96,7,"N",20,"A",1,37,16,6,"Y","Y","E",1,1
"38253",7,9,18,4,"W","A","N","D",8,"B",5,3,"B","N",46,9,"Y",4,"A",2,28,5,1,"Y","N","E",3,1
"38257",1,6,15,1,"B","H","Y","E",7,"H",15,3,"K","N",40,10,"Y",7,"B",2,22,4,6,"N","N","A",2,1
"38260",1,14,11,8,"N","H","N","D",12,"B",15,4,"A","N",70,10,"N",8,"A",1,40,19,6,"N","N","A",2,3
"38263",10,17,18,6,"N","B","Y","D",12,"B",10,1,"I","N",73,8,"N",14,"A",2,34,16,3,"N","N","A",2,1
"38270",1,4,12,2,"S","H","N","E",7,"J",15,2,"R","N",77,9,"N",15,"B",1,40,25,6,"Y","N","E",1,5
"38275",8,11,7,2,"N","K","N","F",12,"H",20,3,"N","N",70,20,"N",13,"A",5,40,18,6,"Y","N","E",6,7
"38287",1,2,14,2,"C","A","N","D",7,"B",10,1,"I","N",79,10,"Y",10,"C",1,40,17,1,"Y","N","E",1,2
"38289",2,7,13,1,"B","K","Y","E",12,"H",20,3,"K","N",97,9,"N",21,"A",2,40,24,3,"Y","N","E",2,2
"38290",1,13,18,1,"N","B","N","B",3,"B",20,1,"I","Y",84,13,"N",13,"A",2,37,14,5,"N","Y","D",2,6
"38293",2,2,19,2,"C","A","N","D",3,"F",10,1,"A","N",48,16,"N",11,"D",4,34,22,3,"Y","N","E",3,1
"38294",1,12,17,4,"B","H","N","E",8,"N",15,3,"R","N",23,16,"Y",18,"B",1,34,1,6,"Y","N","E",1,1
"38295",1,6,17,2,"B","I","Y","E",8,"J",15,1,"J","N",57,11,"N",4,"A",2,34,23,5,"Y","N","E",4,1
"38300",4,2,12,2,"C","A","Y","D",7,"D",15,1,"I","N",51,14,"Y",6,"B",2,37,23,1,"Y","N","E",2,2
"38303",16,16,16,4,"W","K","N","E",8,"J",15,1,"N","N",74,10,"N",11,"C",2,31,5,6,"Y","N","C",2,1
"38307",11,9,12,5,"N","K","Y","E",8,"N",10,1,"K","N",44,14,"Y",9,"A",2,25,1,3,"Y","N","D",5,7
"38328",1,2,6,4,"C","A","N","D",2,"B",15,2,"B","Y",97,11,"Y",14,"C",2,34,6,7,"Y","Y","E",2,1
"38331",6,14,18,2,"N","K","N","E",12,"J",15,1,"N","N",38,10,"Y",13,"A",2,34,10,3,"Y","N","E",2,1
"38333",10,6,15,4,"B","I","N","E",12,"J",10,3,"K","Y",91,8,"Y",9,"A",2,28,2,1,"Y","Y","E",2,6
"38343",7,5,7,5,"C","K","Y","E",8,"H",15,1,"R","Y",64,8,"N",8,"A",2,28,1,1,"Y","Y","E",3,3
"38346",14,12,23,6,"E","K","N","E",3,"H",10,1,"R","N",6,12,"N",10,"A",2,31,16,6,"Y","N","E",5,4
"38350",6,9,21,5,"E","K","Y","E",7,"H",10,1,"K","N",69,12,"Y",15,"A",2,37,25,7,"Y","N","E",2,9
"38355",1,14,6,1,"E","K","N","E",2,"H",10,1,"R","Y",87,26,"Y",7,"A",5,34,10,4,"Y","Y","D",5,5
