"","Hazard","T1_V1","T1_V2","T1_V3","T1_V4","T1_V5","T1_V6","T1_V9","T1_V10","T1_V11","T1_V13","T1_V14","T1_V16","T1_V17","T2_V1","T2_V2","T2_V3","T2_V4","T2_V5","T2_V6","T2_V7","T2_V9","T2_V10","T2_V11","T2_V12","T2_V13","T2_V14","T2_V15"
"36500",6,14,21,1,"N","K","N","E",12,"J",15,3,"R","N",52,18,"Y",11,"A",2,25,6,3,"Y","N","E",3,11
"36501",1,9,11,8,"N","K","Y","E",12,"J",20,1,"R","N",72,10,"Y",6,"A",2,34,18,1,"Y","N","E",3,3
"36502",4,12,7,2,"N","C","N","D",3,"L",15,1,"I","N",89,6,"Y",12,"B",3,37,1,7,"Y","N","E",3,2
"36504",1,4,7,5,"N","K","N","E",12,"J",20,1,"J","N",46,11,"Y",8,"A",2,37,1,3,"Y","N","E",2,5
"36505",4,12,23,3,"E","C","Y","D",3,"L",20,1,"I","N",50,14,"N",3,"A",2,40,18,2,"Y","N","E",3,2
"36506",1,9,19,3,"N","B","Y","D",8,"B",10,1,"A","N",44,10,"N",16,"B",1,22,18,7,"N","N","A",1,1
"36508",2,4,17,4,"N","C","N","D",3,"B",15,1,"B","N",62,8,"N",8,"A",2,37,17,7,"Y","N","C",5,2
"36510",2,2,19,5,"C","A","N","D",7,"F",15,1,"D","N",52,13,"Y",10,"B",2,31,23,4,"Y","N","E",3,1
"36513",2,7,13,7,"B","A","Y","D",3,"B",10,1,"H","N",93,9,"N",6,"B",2,40,8,3,"Y","N","E",2,1
"36514",14,5,19,5,"S","H","N","F",8,"I",10,1,"J","Y",88,8,"N",14,"E",2,31,1,6,"Y","Y","D",2,1
"36516",1,7,1,1,"B","A","Y","D",12,"A",15,3,"B","N",59,9,"N",3,"B",2,28,12,4,"Y","N","E",2,1
"36518",3,6,22,3,"N","K","N","E",3,"H",15,1,"R","Y",83,11,"N",9,"C",2,34,20,1,"Y","Y","E",2,1
"36519",6,17,17,7,"B","I","Y","E",8,"J",20,1,"N","N",80,8,"Y",12,"A",1,40,1,6,"Y","N","E",1,3
"36520",5,1,12,6,"C","K","N","E",3,"J",15,1,"N","N",41,22,"Y",13,"A",1,37,21,1,"Y","N","C",2,7
"36522",1,8,21,1,"N","C","N","D",8,"L",10,1,"D","N",50,23,"N",3,"B",2,37,13,1,"N","N","A",2,1
"36523",2,11,5,3,"N","C","N","D",8,"L",15,2,"I","N",34,19,"N",5,"B",2,34,18,2,"N","N","A",2,1
"36525",1,11,22,2,"N","C","N","D",12,"L",10,1,"I","N",71,20,"N",11,"A",2,37,18,7,"Y","N","E",2,7
"36526",2,6,18,2,"B","A","N","D",7,"B",20,3,"B","N",53,9,"N",8,"C",2,40,17,4,"Y","N","E",2,1
"36527",1,7,14,2,"B","K","Y","E",8,"H",10,3,"O","N",55,8,"Y",8,"A",4,34,10,3,"Y","N","E",4,1
"36528",1,5,19,1,"B","A","N","D",8,"B",15,2,"B","N",88,9,"N",4,"A",2,37,17,5,"Y","N","E",3,2
"36531",1,14,18,4,"W","I","Y","E",12,"H",10,1,"K","Y",86,15,"N",14,"A",2,34,19,6,"Y","Y","E",3,4
"36532",4,3,15,5,"N","A","N","B",12,"B",20,1,"B","N",71,13,"N",7,"A",2,40,5,5,"Y","N","E",4,2
"36533",4,3,5,4,"C","H","N","B",3,"L",10,1,"C","N",86,16,"Y",13,"C",2,34,4,3,"Y","N","E",2,1
"36534",1,1,23,4,"N","A","N","D",3,"B",10,2,"B","N",33,20,"N",9,"B",2,34,21,7,"N","N","E",2,7
"36535",1,14,19,2,"N","K","N","E",7,"M",15,1,"K","N",1,18,"N",12,"A",2,40,25,5,"Y","N","E",2,1
"36536",14,5,16,3,"S","K","N","E",12,"H",15,3,"R","N",39,8,"N",10,"A",2,37,11,3,"Y","N","C",5,8
"36537",2,9,10,1,"B","K","N","E",12,"J",10,1,"K","N",96,12,"N",12,"A",2,28,20,6,"Y","N","E",2,7
"36538",1,9,17,5,"B","I","Y","E",2,"J",10,1,"K","N",44,11,"Y",14,"A",2,31,17,5,"Y","N","D",2,3
"36539",3,8,8,1,"E","H","Y","D",12,"B",15,3,"E","N",48,18,"N",13,"A",3,31,16,6,"Y","N","D",3,10
"36540",2,11,8,2,"N","C","N","D",8,"L",10,1,"E","Y",85,17,"N",10,"A",2,40,24,7,"Y","Y","E",2,3
"36541",11,15,17,2,"N","K","N","E",12,"H",20,1,"N","N",89,12,"Y",11,"A",2,40,17,3,"Y","N","E",2,8
"36542",5,14,22,2,"C","C","N","D",3,"A",10,3,"E","N",70,16,"Y",8,"A",2,28,20,1,"N","N","A",4,1
"36543",3,18,15,4,"N","A","N","D",8,"B",15,1,"I","N",47,6,"Y",5,"B",1,28,16,5,"Y","N","E",2,1
"36544",9,6,16,2,"B","K","N","E",12,"J",10,3,"R","N",62,9,"N",8,"A",2,40,8,4,"Y","N","E",4,3
"36545",1,3,11,1,"N","A","N","B",2,"B",10,1,"B","N",46,11,"N",13,"A",3,34,18,2,"Y","N","E",3,7
"36546",1,4,16,4,"N","K","N","E",8,"H",20,1,"R","Y",76,9,"Y",15,"C",1,25,3,4,"N","Y","E",4,1
"36548",4,12,23,5,"N","H","N","D",12,"L",15,1,"I","N",78,7,"N",11,"A",5,40,9,7,"Y","N","E",7,10
"36549",7,13,20,7,"N","H","Y","E",8,"J",5,1,"K","N",51,10,"N",7,"B",1,34,16,2,"Y","N","E",2,1
"36550",1,12,22,6,"N","C","N","D",3,"L",10,1,"I","Y",76,21,"N",8,"A",3,31,2,6,"Y","Y","C",3,6
"36551",5,7,20,1,"W","H","N","E",8,"J",10,1,"P","Y",82,9,"N",7,"B",2,34,6,2,"Y","Y","E",2,1
"36552",5,9,22,1,"N","K","N","E",12,"H",10,1,"K","N",42,16,"N",2,"A",2,40,15,6,"Y","N","E",2,1
"36553",5,1,17,2,"N","K","N","E",12,"H",10,1,"K","N",41,11,"Y",10,"C",2,22,21,3,"Y","N","D",4,1
"36555",5,4,4,3,"N","K","N","E",12,"H",5,1,"K","N",40,8,"Y",10,"A",2,37,24,7,"Y","N","E",2,3
"36556",8,6,13,7,"N","K","Y","E",8,"H",10,1,"R","N",44,8,"N",12,"A",2,37,21,2,"Y","N","B",2,8
"36557",1,16,16,1,"B","C","Y","D",3,"L",15,1,"I","Y",91,13,"N",12,"C",1,34,11,1,"Y","Y","E",1,2
"36558",1,3,4,3,"W","H","Y","D",3,"B",20,1,"B","N",41,12,"Y",3,"A",2,40,20,3,"Y","N","E",2,1
"36559",1,7,4,3,"N","K","N","E",12,"J",20,1,"R","N",77,8,"N",6,"A",2,37,1,4,"Y","N","E",2,1
"36560",5,8,19,6,"C","H","N","D",2,"A",15,1,"E","N",93,15,"Y",9,"A",2,34,9,1,"N","N","A",3,1
"36561",4,13,23,6,"N","C","N","B",3,"B",20,3,"I","N",61,22,"N",9,"A",1,34,21,5,"N","N","A",1,4
"36562",7,19,7,2,"B","H","Y","D",3,"B",20,3,"E","N",30,11,"N",9,"A",2,22,7,7,"Y","N","E",4,1
"36563",1,1,1,5,"C","A","N","D",3,"B",10,2,"C","N",30,10,"N",5,"B",2,25,21,5,"N","N","E",2,2
"36564",5,7,15,5,"B","A","N","D",12,"B",15,1,"B","N",63,7,"Y",17,"A",2,28,10,4,"Y","N","E",2,11
"36565",20,10,24,4,"N","C","Y","D",3,"L",10,1,"I","N",29,26,"Y",8,"A",1,40,16,1,"N","N","C",1,1
"36566",1,3,18,4,"B","C","N","D",8,"L",10,1,"A","Y",99,13,"N",10,"A",2,40,18,1,"Y","Y","E",2,3
"36567",3,7,17,1,"E","A","N","D",2,"B",20,1,"I","Y",82,9,"N",16,"A",2,31,10,6,"Y","Y","E",2,5
"36569",10,5,20,3,"N","K","N","E",8,"H",20,1,"R","Y",43,7,"N",8,"A",1,40,19,6,"Y","Y","C",1,4
"36570",2,5,18,4,"S","A","Y","D",12,"A",20,1,"I","N",38,8,"N",17,"A",2,22,25,4,"Y","N","C",2,10
"36571",6,8,5,3,"N","K","Y","E",8,"H",15,2,"R","N",80,12,"N",12,"C",2,37,2,6,"Y","N","C",2,3
"36572",3,16,8,1,"N","K","Y","E",12,"H",20,3,"R","Y",95,9,"N",21,"A",1,37,18,6,"Y","Y","E",1,10
"36573",5,2,18,4,"C","K","Y","E",2,"H",15,2,"R","N",55,12,"Y",21,"A",2,31,24,6,"Y","N","E",1,1
"36574",6,4,20,9,"N","H","Y","E",8,"H",20,1,"K","Y",79,1,"Y",21,"B",2,22,4,6,"Y","Y","E",2,3
"36575",1,1,15,5,"C","A","Y","D",2,"B",10,2,"C","N",26,10,"Y",9,"B",2,40,21,5,"N","N","E",2,9
"36576",1,8,19,1,"B","I","Y","E",3,"H",20,1,"N","N",88,12,"Y",16,"A",2,37,16,1,"N","N","A",2,9
"36577",1,5,2,1,"E","A","Y","B",12,"B",5,1,"E","N",95,14,"Y",8,"A",2,40,11,2,"N","N","A",4,3
"36578",5,8,18,1,"B","K","Y","E",3,"H",5,2,"R","Y",55,12,"N",8,"C",2,22,3,7,"Y","Y","E",2,1
"36580",21,19,3,2,"N","K","Y","F",7,"I",15,1,"R","N",8,14,"Y",7,"A",2,34,21,6,"N","N","A",4,4
"36581",1,17,14,2,"B","A","N","D",7,"B",20,3,"A","N",33,8,"N",9,"A",2,40,7,4,"N","N","A",4,4
"36583",4,12,9,5,"N","K","N","E",12,"H",10,3,"J","N",81,10,"N",9,"A",2,34,17,4,"Y","N","E",2,5
"36584",1,7,7,5,"B","A","Y","D",7,"B",10,1,"B","N",52,10,"Y",10,"A",3,31,5,6,"Y","N","E",5,3
"36585",1,8,17,1,"N","K","Y","E",3,"J",20,1,"R","N",92,14,"N",17,"A",2,34,18,2,"Y","N","E",2,11
"36586",4,10,4,3,"N","K","N","E",12,"J",15,1,"R","N",80,12,"Y",22,"A",1,40,11,7,"N","N","E",1,12
"36588",7,13,23,1,"W","C","Y","D",3,"L",15,1,"I","N",42,19,"N",11,"A",2,31,21,6,"Y","N","E",2,1
"36589",4,19,22,2,"W","H","N","E",12,"H",15,1,"R","N",64,24,"N",3,"B",2,22,1,4,"Y","N","C",2,1
"36590",1,14,4,2,"W","I","N","E",12,"H",20,3,"R","Y",86,9,"Y",13,"A",1,22,12,4,"Y","N","E",1,3
"36591",3,4,18,2,"N","H","Y","E",12,"H",15,1,"R","Y",99,7,"N",15,"B",2,40,1,1,"Y","Y","E",2,1
"36592",1,15,18,1,"N","B","Y","D",3,"B",20,1,"B","N",1,10,"N",3,"B",2,40,1,4,"N","N","D",3,1
"36593",4,6,1,1,"E","A","Y","D",2,"B",10,3,"B","N",33,10,"N",2,"A",2,40,18,2,"Y","N","C",3,1
"36594",5,7,6,2,"B","A","Y","D",8,"A",10,1,"G","N",73,10,"N",7,"B",1,34,4,4,"N","N","A",1,1
"36595",2,7,17,4,"B","A","Y","D",7,"B",10,3,"I","N",53,10,"N",17,"A",2,37,21,1,"Y","N","E",2,6
"36596",4,9,22,6,"W","C","N","D",12,"B",15,1,"E","N",62,15,"N",4,"B",2,40,12,5,"N","N","A",3,1
"36597",7,5,16,2,"B","K","Y","E",8,"K",10,1,"R","Y",58,8,"N",22,"C",2,34,8,7,"Y","Y","E",2,1
"36598",1,9,1,1,"N","C","N","D",8,"B",15,2,"B","N",81,10,"Y",18,"A",2,25,1,1,"Y","N","E",2,1
"36599",1,13,19,4,"N","A","Y","D",7,"L",15,1,"G","N",49,11,"Y",5,"B",2,37,9,1,"N","N","A",3,1
"36600",1,4,6,4,"N","A","Y","D",3,"B",15,1,"B","N",89,9,"N",9,"A",2,40,13,5,"N","N","A",3,4
"36601",1,12,5,3,"W","H","N","E",12,"I",15,1,"R","N",53,19,"Y",6,"B",2,22,3,3,"N","N","A",2,1
"36602",15,11,21,7,"C","K","N","E",12,"M",15,1,"K","N",21,14,"N",12,"A",2,37,18,5,"Y","N","D",4,1
"36603",7,12,22,2,"E","H","Y","D",3,"L",20,2,"I","N",50,25,"Y",6,"A",2,40,19,4,"N","N","A",3,2
"36604",3,19,16,4,"N","H","N","B",3,"B",15,1,"D","N",36,12,"N",9,"A",1,40,21,1,"N","N","B",4,6
"36605",1,19,18,1,"N","A","N","D",3,"B",10,1,"E","N",68,10,"Y",4,"B",2,31,17,3,"N","N","A",2,1
"36606",3,4,8,6,"N","A","Y","D",3,"B",15,1,"B","N",93,9,"N",19,"C",1,34,16,4,"Y","N","E",1,1
"36607",1,18,9,6,"W","A","Y","D",3,"B",10,1,"I","N",57,8,"N",5,"A",1,22,23,5,"Y","N","C",4,5
"36609",8,7,12,2,"N","D","N","D",3,"B",10,1,"I","N",86,11,"N",9,"B",2,40,7,6,"Y","N","E",2,1
"36610",2,7,16,6,"B","A","Y","D",8,"B",20,1,"I","Y",79,8,"N",12,"C",2,25,18,5,"Y","Y","E",2,1
"36611",9,9,20,6,"E","K","N","E",8,"I",10,1,"Q","N",56,20,"Y",10,"A",2,37,1,4,"N","N","A",2,7
"36612",1,12,18,7,"N","K","N","E",12,"H",10,1,"K","N",47,15,"N",11,"A",3,31,3,6,"N","N","A",4,1
"36615",5,10,17,1,"N","H","N","E",7,"H",10,2,"R","N",65,19,"Y",4,"B",2,31,18,4,"Y","N","C",2,1
"36616",4,7,1,1,"B","I","N","E",8,"H",20,3,"R","N",44,11,"Y",5,"A",2,28,5,7,"Y","N","E",2,1
"36617",1,15,19,4,"N","K","N","E",3,"H",10,1,"R","N",58,11,"N",19,"A",1,40,10,4,"Y","N","D",1,6
"36619",2,7,15,3,"N","A","N","D",3,"B",20,3,"B","N",45,8,"Y",14,"A",1,22,6,2,"Y","N","D",1,4
"36620",4,4,16,6,"N","A","N","D",12,"B",20,1,"H","N",97,9,"N",11,"C",2,31,14,6,"Y","N","D",2,1
"36621",1,6,6,4,"H","K","N","E",3,"J",5,3,"R","Y",92,8,"Y",14,"A",2,31,25,4,"Y","Y","E",2,2
"36623",11,8,9,1,"N","C","Y","D",7,"L",5,1,"I","Y",65,6,"N",7,"C",2,34,7,4,"Y","Y","E",2,4
"36624",16,19,20,3,"B","K","N","E",3,"H",10,1,"R","N",31,16,"Y",6,"A",1,40,19,6,"N","N","C",2,4
"36626",6,2,17,1,"C","A","Y","B",12,"F",15,1,"B","N",50,19,"N",13,"D",1,28,23,6,"Y","N","E",3,4
"36627",4,5,5,4,"S","A","Y","D",8,"B",15,3,"B","Y",43,8,"N",7,"A",2,28,12,1,"Y","Y","E",2,4
"36628",2,11,7,3,"E","C","N","D",3,"L",20,1,"D","N",81,22,"N",10,"A",2,40,17,7,"N","N","A",4,8
"36629",4,9,16,2,"W","H","Y","E",12,"H",20,1,"K","N",27,10,"N",10,"B",3,40,15,7,"N","N","A",3,1
"36630",2,6,6,4,"B","A","N","D",12,"B",5,3,"B","N",34,8,"N",9,"A",2,28,25,5,"Y","N","E",2,2
"36631",4,2,13,8,"C","K","N","E",12,"J",15,1,"R","N",55,5,"Y",16,"A",2,34,4,4,"Y","N","E",2,2
"36632",4,9,20,2,"B","C","N","D",12,"L",10,1,"I","N",69,11,"N",9,"A",2,31,20,5,"Y","N","E",4,1
"36633",2,7,17,4,"B","A","Y","D",8,"B",15,2,"B","N",70,9,"N",16,"B",4,40,8,2,"N","N","C",4,1
"36634",1,9,18,4,"N","A","Y","D",3,"L",15,1,"I","Y",82,8,"N",14,"A",1,37,1,3,"Y","Y","E",3,1
"36636",4,2,9,6,"C","A","N","B",8,"B",10,1,"B","N",78,13,"N",10,"B",2,22,6,6,"N","N","A",4,1
"36637",8,10,23,5,"N","K","N","E",12,"J",10,1,"K","N",46,17,"N",11,"A",2,40,7,4,"Y","N","E",2,10
"36638",14,14,21,3,"N","C","N","D",7,"L",10,1,"D","N",69,17,"N",13,"A",2,34,20,1,"Y","N","E",2,2
"36640",1,15,17,6,"N","H","Y","E",12,"H",15,1,"K","N",16,13,"N",3,"B",2,31,18,6,"N","N","A",3,1
"36641",1,8,3,2,"N","A","Y","D",2,"B",5,1,"B","N",52,13,"N",4,"B",2,40,17,4,"N","N","A",2,1
"36643",1,8,8,5,"B","H","N","D",12,"B",15,1,"C","N",98,18,"Y",15,"A",2,25,4,5,"Y","N","D",2,6
"36644",2,12,18,3,"N","H","N","E",12,"H",15,1,"R","N",50,12,"N",5,"B",2,22,4,4,"Y","N","E",2,1
"36645",2,3,17,2,"C","H","Y","D",3,"L",10,3,"I","N",69,14,"Y",15,"A",2,28,12,5,"Y","N","D",2,11
"36646",1,14,22,5,"B","C","N","D",8,"L",20,1,"I","Y",75,14,"N",11,"A",2,37,23,5,"Y","Y","E",2,4
"36647",2,19,22,5,"B","H","N","D",12,"L",15,1,"E","Y",40,25,"Y",5,"C",4,40,15,2,"Y","Y","E",4,3
"36648",2,12,12,5,"N","H","Y","E",7,"H",20,1,"K","N",72,30,"N",9,"B",2,31,1,6,"Y","N","E",4,1
"36649",7,3,18,3,"B","I","N","E",8,"J",10,1,"M","N",95,12,"N",8,"A",2,37,15,3,"Y","N","C",3,6
"36650",1,17,1,1,"N","K","Y","G",3,"J",20,1,"R","N",65,6,"N",10,"A",2,22,18,6,"Y","N","E",2,1
"36651",15,9,22,3,"N","H","Y","D",8,"L",15,3,"E","N",58,15,"N",5,"B",2,34,9,3,"N","N","A",3,1
"36652",1,6,19,1,"B","A","N","D",3,"B",10,3,"B","N",42,11,"N",3,"A",1,37,8,6,"Y","N","E",1,2
"36654",1,9,8,5,"B","I","Y","E",3,"H",20,1,"M","N",84,16,"N",15,"A",2,37,3,6,"Y","N","C",2,11
"36655",1,15,16,9,"S","I","N","E",3,"H",20,1,"J","N",79,11,"N",7,"A",2,37,13,6,"Y","N","E",3,1
"36656",7,9,17,5,"W","C","N","D",8,"B",10,3,"A","N",86,13,"N",3,"A",2,25,20,7,"Y","N","E",2,2
"36657",1,19,1,1,"N","H","N","E",12,"H",15,1,"R","N",29,12,"N",6,"B",2,40,7,3,"N","N","A",6,1
"36658",4,2,11,2,"C","A","Y","D",2,"B",10,3,"B","N",52,16,"N",14,"A",1,25,23,4,"Y","N","E",2,1
"36660",1,7,8,2,"B","K","N","E",3,"H",10,1,"R","N",93,11,"Y",13,"A",3,37,17,6,"Y","N","E",3,6
"36661",1,8,17,4,"N","K","N","F",3,"H",10,2,"R","N",88,13,"N",13,"A",1,31,11,6,"Y","N","C",1,10
"36662",3,9,20,5,"N","K","N","F",12,"H",10,1,"N","Y",59,11,"N",7,"C",1,22,4,4,"Y","Y","E",1,1
"36663",4,16,3,2,"N","K","Y","E",2,"H",20,3,"R","N",47,8,"N",13,"A",1,40,16,4,"N","N","A",1,2
"36664",5,9,4,3,"N","C","N","D",8,"B",20,1,"B","N",68,14,"Y",9,"A",2,40,2,7,"Y","N","C",4,3
"36665",1,14,11,4,"B","C","N","D",7,"B",10,1,"I","N",69,9,"Y",11,"A",1,34,9,6,"N","N","A",1,1
"36666",2,15,12,2,"N","K","Y","E",3,"H",20,1,"J","N",40,11,"N",6,"A",2,37,20,6,"Y","N","E",2,1
"36668",4,16,17,1,"N","K","N","E",12,"J",20,1,"J","Y",91,10,"N",9,"C",1,31,17,6,"Y","Y","E",1,1
"36670",1,2,18,1,"C","A","N","B",3,"F",20,2,"A","N",48,19,"Y",11,"A",1,25,23,5,"Y","N","E",5,2
"36672",1,7,3,2,"B","H","Y","E",2,"H",10,1,"R","N",1,5,"N",3,"B",2,28,3,3,"Y","N","E",2,1
"36673",1,18,5,3,"N","H","N","E",8,"J",10,3,"R","N",30,11,"N",22,"E",2,28,2,7,"Y","N","E",1,11
"36675",2,15,6,2,"N","C","Y","D",12,"B",5,2,"B","N",63,11,"N",18,"A",2,28,23,4,"Y","N","C",2,9
"36676",1,7,8,3,"B","A","N","D",7,"B",15,3,"B","N",100,9,"N",17,"A",2,31,11,7,"Y","N","E",2,2
"36677",1,14,12,8,"N","K","Y","E",12,"H",20,2,"K","Y",91,14,"N",16,"A",2,40,9,3,"Y","Y","E",6,2
"36678",7,17,2,2,"N","B","Y","D",7,"B",15,3,"I","N",45,9,"N",22,"A",2,22,25,3,"Y","N","E",2,12
"36679",4,19,15,2,"N","H","Y","E",12,"N",15,1,"L","N",36,11,"Y",3,"B",4,34,5,6,"N","N","A",4,1
"36680",4,7,18,6,"B","A","Y","D",3,"B",10,1,"H","N",86,9,"N",13,"A",4,37,14,4,"Y","N","E",5,7
"36681",1,8,13,2,"W","C","N","D",3,"B",15,1,"B","N",75,15,"N",9,"A",2,22,21,2,"Y","N","D",4,6
"36682",4,7,14,3,"B","A","N","D",12,"B",20,2,"B","N",61,10,"N",8,"A",3,31,3,5,"Y","N","E",3,4
"36683",2,13,19,7,"N","C","N","D",12,"E",20,1,"I","N",99,17,"N",18,"A",2,22,21,6,"Y","N","E",2,7
"36684",1,8,15,4,"N","H","N","B",8,"B",10,1,"B","N",90,17,"N",13,"A",3,22,1,7,"Y","N","C",3,7
"36685",5,8,18,8,"W","I","N","E",3,"J",15,1,"K","N",71,11,"Y",10,"A",3,31,18,1,"Y","N","C",4,6
"36687",3,12,11,1,"W","I","N","E",8,"H",15,1,"N","N",86,18,"N",13,"A",2,37,8,6,"Y","N","E",2,4
"36688",8,14,18,5,"N","H","N","D",8,"L",10,1,"A","Y",92,19,"Y",9,"C",2,40,1,5,"Y","Y","E",4,1
"36690",9,8,7,1,"N","K","N","E",8,"J",15,2,"R","N",69,20,"N",18,"A",3,22,25,6,"Y","N","E",3,9
"36691",4,2,5,3,"N","B","Y","D",3,"L",20,1,"B","Y",73,11,"N",19,"A",2,31,16,7,"Y","Y","E",2,4
"36692",2,13,4,3,"N","K","Y","E",8,"J",20,1,"R","Y",53,7,"N",13,"A",2,40,15,1,"Y","Y","C",3,3
"36693",7,18,9,6,"N","B","Y","D",2,"B",10,1,"I","N",36,9,"N",7,"A",2,37,1,6,"N","N","A",3,4
"36694",10,15,2,1,"N","K","N","E",8,"H",5,1,"K","N",44,15,"N",11,"A",1,37,16,3,"Y","N","E",1,2
"36695",1,9,15,4,"N","A","N","D",12,"B",10,1,"B","N",59,9,"Y",5,"B",2,25,17,3,"Y","N","D",4,1
"36696",8,12,15,4,"N","A","Y","D",12,"L",10,1,"I","N",87,9,"N",21,"A",1,34,6,3,"N","N","A",1,10
"36697",15,9,18,6,"B","H","N","E",12,"J",10,1,"N","N",45,12,"Y",8,"B",3,31,2,6,"Y","N","E",3,1
"36698",1,1,18,5,"C","A","Y","D",3,"L",15,2,"I","N",35,13,"N",11,"A",1,37,21,6,"Y","N","D",4,1
"36699",7,9,18,2,"N","A","N","D",12,"B",15,1,"I","N",30,8,"Y",18,"A",1,40,16,2,"N","N","C",1,7
"36700",1,14,2,1,"E","H","Y","D",12,"L",20,3,"I","N",82,25,"Y",11,"A",1,25,1,4,"Y","N","C",1,5
"36702",4,16,10,1,"N","K","Y","E",8,"H",10,1,"R","N",50,9,"N",14,"A",2,40,19,4,"Y","N","E",2,1
"36703",6,4,10,4,"B","B","Y","D",2,"B",20,2,"H","N",81,11,"N",11,"B",1,31,9,1,"Y","N","E",1,1
"36704",5,11,7,5,"N","H","Y","E",3,"H",10,1,"J","N",60,19,"N",3,"B",2,31,17,2,"N","N","A",2,1
"36705",4,13,23,3,"B","C","N","D",2,"L",5,1,"E","N",70,8,"Y",3,"B",1,37,16,4,"Y","N","E",1,1
"36706",1,16,17,2,"N","H","N","D",8,"B",15,1,"A","N",39,15,"N",3,"B",2,28,18,4,"Y","N","E",2,1
"36707",1,13,12,5,"N","C","N","D",12,"B",10,1,"A","Y",83,12,"Y",7,"A",2,25,21,2,"Y","Y","E",4,7
"36708",4,19,14,3,"N","A","Y","D",3,"B",15,1,"E","N",40,9,"N",12,"A",2,37,1,7,"N","N","A",2,8
"36709",1,17,1,1,"B","A","N","B",3,"B",5,3,"C","N",43,9,"N",9,"B",3,40,17,3,"N","N","A",5,1
"36710",4,19,17,1,"N","K","N","E",3,"H",10,1,"R","N",5,9,"N",3,"A",2,40,5,2,"N","N","A",3,1
"36712",1,12,4,3,"N","C","N","D",12,"B",20,1,"I","N",54,15,"N",12,"A",2,31,16,7,"N","N","A",4,3
"36714",2,16,19,3,"B","K","Y","E",12,"M",20,1,"K","N",65,8,"N",16,"C",2,40,6,6,"Y","N","E",2,3
"36715",7,14,2,2,"N","C","Y","D",8,"A",10,1,"D","Y",63,17,"N",9,"A",2,37,1,7,"N","Y","C",2,4
"36716",1,8,17,4,"N","C","N","D",12,"B",10,1,"I","N",52,12,"N",22,"A",1,22,2,4,"Y","N","E",1,4
"36717",16,6,19,2,"B","I","N","E",8,"H",15,1,"R","N",37,7,"N",13,"A",2,31,25,2,"Y","N","E",2,3
"36718",1,18,7,5,"E","K","N","E",2,"H",10,1,"N","Y",76,32,"N",8,"A",2,40,10,3,"Y","Y","E",4,6
"36720",1,9,19,4,"E","H","Y","E",12,"H",15,1,"M","N",64,14,"N",4,"B",2,34,15,1,"Y","N","B",2,1
"36721",5,5,13,5,"B","I","Y","E",2,"H",15,2,"K","N",74,7,"N",15,"A",1,37,12,6,"Y","N","E",1,10
"36722",1,10,7,5,"G","K","N","E",3,"H",10,1,"K","N",81,20,"N",18,"A",2,40,4,5,"Y","N","D",2,5
"36723",4,13,24,1,"E","C","N","D",3,"L",5,1,"I","N",44,16,"Y",4,"A",1,40,17,7,"Y","N","E",1,1
"36725",1,13,18,3,"N","C","Y","B",3,"B",5,1,"I","N",78,27,"N",16,"A",3,40,4,4,"Y","N","E",3,7
"36728",1,5,5,3,"B","K","N","E",8,"J",15,3,"K","Y",47,7,"N",4,"A",2,40,17,7,"Y","Y","E",2,3
"36730",1,13,1,1,"E","H","Y","B",8,"B",15,2,"I","N",18,21,"Y",3,"B",1,40,4,4,"Y","N","D",1,1
"36732",7,6,10,2,"B","A","Y","D",12,"B",15,1,"A","N",82,8,"Y",14,"A",2,31,1,7,"Y","N","E",2,7
"36733",7,14,19,3,"N","B","N","D",3,"B",20,1,"I","N",64,9,"Y",3,"B",2,34,11,1,"N","N","A",2,1
"36734",2,8,19,4,"N","C","N","D",3,"B",10,1,"E","N",83,16,"Y",5,"A",2,37,17,4,"N","N","A",5,2
"36735",1,19,12,1,"N","H","N","D",7,"B",10,1,"C","Y",58,14,"Y",19,"A",1,40,10,7,"N","Y","A",1,4
"36736",1,11,23,5,"W","C","Y","D",3,"L",10,1,"E","Y",93,18,"N",9,"A",2,40,25,3,"Y","N","D",4,3
"36737",1,15,18,1,"N","C","Y","D",12,"B",20,3,"A","N",38,13,"N",2,"B",2,31,17,6,"N","N","E",3,1
"36738",1,5,6,4,"B","K","N","E",8,"J",5,2,"N","N",49,8,"Y",12,"A",2,28,20,3,"Y","N","E",3,4
"36739",1,19,18,2,"N","C","Y","D",3,"L",15,1,"F","N",10,16,"N",5,"B",2,22,10,7,"N","N","A",4,1
"36740",5,15,18,5,"B","H","N","D",8,"B",20,3,"B","N",48,19,"N",14,"A",1,37,1,7,"N","N","A",1,7
"36741",5,5,5,4,"C","H","Y","E",3,"J",15,2,"K","N",49,8,"Y",7,"B",2,40,7,1,"N","N","A",3,1
"36742",4,15,7,1,"N","K","Y","E",8,"J",15,1,"K","N",80,13,"N",14,"A",2,37,16,4,"N","N","A",2,9
"36743",4,11,8,2,"W","K","N","E",12,"J",15,1,"P","N",41,10,"N",4,"C",2,34,16,6,"Y","N","E",2,1
"36745",10,9,16,4,"N","K","Y","F",3,"H",10,1,"K","N",88,12,"Y",7,"A",2,22,1,4,"N","N","A",4,2
"36746",10,12,8,6,"N","K","N","E",8,"H",10,1,"K","Y",80,16,"Y",9,"A",3,25,6,3,"Y","N","E",3,6
